144;floating_harbor;3077.00;9.50;2003.00;1.47;11077
144;floating_harbor;3077.00;9.50;2003.00;0.00;11090
146;floating_harbor;3232.00;9.50;1735.00;-4.62;3060
146;floating_harbor;3246.10;9.50;1743.85;-4.55;9100
148;floating_harbor;3184.00;9.50;1869.00;-3.14;11125
149;floating_harbor;3167.12;9.50;1836.82;0.59;66
149;floating_harbor;3185.10;9.50;1855.85;-4.55;158
149;floating_harbor;3174.53;9.50;1845.37;0.90;195
149;floating_harbor;3137.87;9.50;1817.26;0.46;3122
149;floating_harbor;3158.40;9.50;1831.50;0.38;3172
149;floating_harbor;3148.12;9.50;1821.82;0.59;11065
149;floating_harbor;3194.05;9.50;1867.13;-4.59;11081
149;floating_harbor;3192.63;9.50;1859.86;0.20;11121
156;floating_harbor;3050.00;9.50;1309.00;1.57;3901
156;floating_harbor;3049.05;9.50;1283.05;-3.93;9990
156;floating_harbor;3045.14;9.50;1316.63;-4.51;10027
156;floating_harbor;3048.50;9.50;1302.60;1.19;12066
157;floating_harbor;3024.60;9.50;1391.20;-0.93;925
157;floating_harbor;3013.13;9.50;1401.26;-0.46;967
157;floating_harbor;3045.95;9.50;1364.95;-0.79;3966
157;floating_harbor;3036.95;9.50;1371.95;-0.79;6831
158;floating_harbor;2943.64;9.50;1401.79;-1.89;3772
158;floating_harbor;2949.00;9.50;1397.00;-3.14;6788
160;floating_harbor;3015.95;9.50;1428.05;-2.36;628
160;floating_harbor;3004.95;9.50;1420.87;-1.45;9582
161;floating_harbor;3003.26;9.50;1411.13;-1.11;782
161;floating_harbor;3006.00;9.50;1414.00;-1.57;6793
162;floating_harbor;2976.12;9.50;1363.18;-3.73;6875
162;floating_harbor;2959.00;9.50;1391.00;1.57;6946
162;floating_harbor;2956.05;9.50;1394.05;-3.93;6973
164;floating_harbor;3210.50;9.50;1257.40;-4.33;7003
165;floating_harbor;2847.13;9.50;1346.74;-2.68;854
165;floating_harbor;2830.26;9.50;1341.87;-2.03;6812
165;floating_harbor;2860.64;9.50;1355.79;-1.89;6927
165;floating_harbor;2821.95;9.50;1332.05;-2.36;6966
165;floating_harbor;2840.13;9.50;1341.74;-2.68;9764
167;floating_harbor;2810.26;9.50;1302.13;-1.11;962
167;floating_harbor;2819.79;9.50;1331.30;-1.82;3873
167;floating_harbor;2802.64;9.50;1293.21;-1.25;4098
167;floating_harbor;2814.64;9.50;1322.79;-1.89;6817
167;floating_harbor;2808.00;9.50;1313.00;-1.57;6906
167;floating_harbor;2809.00;9.50;1311.60;-1.03;6959
168;floating_harbor;2797.60;9.50;1275.80;-2.21;10024
169;floating_harbor;2701.18;9.50;1258.12;-4.12;1048
169;floating_harbor;2698.80;9.50;1262.40;-3.79;4080
169;floating_harbor;2694.79;9.50;1264.36;-3.46;9815
169;floating_harbor;2693.15;9.50;1264.10;-2.98;12070
171;floating_harbor;2669.87;9.50;1393.26;0.46;758
171;floating_harbor;2686.70;9.50;1399.79;-0.24;3761
171;floating_harbor;2660.21;9.50;1366.70;1.33;6734
171;floating_harbor;2695.60;9.50;1396.50;-0.38;6764
171;floating_harbor;2661.07;9.50;1372.99;1.43;9689
173;floating_harbor;2762.21;9.50;1256.36;-2.82;747
173;floating_harbor;2784.26;9.50;1268.87;-2.03;4065
173;floating_harbor;2742.00;9.50;1255.00;-3.14;7068
173;floating_harbor;2728.21;9.50;1250.36;-2.82;7153
173;floating_harbor;2739.95;9.50;1255.05;-2.36;9979
173;floating_harbor;2749.00;9.50;1255.00;-3.14;10063
177;floating_harbor;2835.00;9.50;1303.00;-1.57;7114
177;floating_harbor;2842.36;9.50;1312.79;-4.39;9793
179;floating_harbor;2659.74;9.50;1293.87;-4.25;970
179;floating_harbor;2662.36;9.50;1293.21;1.25;980
179;floating_harbor;2663.74;9.50;1267.87;-4.25;3790
179;floating_harbor;2663.18;9.50;1286.88;0.98;3866
180;floating_harbor;2662.00;9.50;1347.00;1.57;9817
182;floating_harbor;3179.74;9.50;1231.87;-4.25;1164
182;floating_harbor;3208.00;9.50;1242.00;0.00;4170
182;floating_harbor;3191.12;9.50;1224.18;-3.73;9940
183;floating_harbor;3307.40;9.50;1221.80;-4.07;7193
184;floating_harbor;3193.82;9.50;1334.12;-2.16;9930
184;floating_harbor;3198.30;9.50;1333.21;-3.39;11774
185;floating_harbor;3132.00;9.50;1278.00;-2.77;1106
185;floating_harbor;3132.00;9.50;1278.00;-3.68;1205
185;floating_harbor;3116.18;9.50;1308.12;-4.12;9805
185;floating_harbor;3132.00;9.50;1278.00;-3.10;9916
185;floating_harbor;3093.00;9.50;1316.00;1.53;10203
186;floating_harbor;3139.05;9.50;1265.05;-3.93;1173
186;floating_harbor;3166.21;9.50;1250.36;-2.82;4178
186;floating_harbor;3134.05;9.50;1289.95;0.79;4193
186;floating_harbor;3173.26;9.50;1273.87;-2.03;7096
186;floating_harbor;3132.00;9.50;1278.00;-4.11;7211
187;floating_harbor;3186.00;9.50;1261.00;-3.09;3401
187;floating_harbor;3215.00;9.50;1272.00;-3.93;6550
190;floating_harbor;3140.87;9.50;1683.26;0.46;3296
190;floating_harbor;3132.40;9.50;1671.20;0.93;3319
190;floating_harbor;3161.13;9.50;1687.26;-0.46;6322
192;floating_harbor;3295.00;9.50;1420.00;-3.29;3738
192;floating_harbor;3292.60;9.50;1440.80;-2.21;11670
195;floating_harbor;3232.00;9.50;1735.00;1.57;3151
196;floating_harbor;3319.87;9.50;1433.74;-3.61;568
196;floating_harbor;3300.00;9.50;1444.00;1.57;721
196;floating_harbor;3378.00;9.50;1440.00;-1.60;6771
197;floating_harbor;3295.00;9.50;1420.00;-3.75;3755
197;floating_harbor;3295.00;9.50;1420.00;-3.31;11546
200;floating_harbor;3385.95;9.50;1448.05;-2.36;9571
200;floating_harbor;3372.95;9.50;1444.05;-2.36;9729
208;floating_harbor;3245.30;9.50;1734.79;0.24;104
208;floating_harbor;3232.00;9.50;1735.00;1.57;9097
211;floating_harbor;3249.90;9.50;1380.85;-1.74;9783
211;floating_harbor;3245.50;9.50;1368.60;-1.19;9902
213;floating_harbor;3419.70;9.50;1879.21;-2.90;98
213;floating_harbor;3338.94;9.50;1976.92;0.15;116
213;floating_harbor;3365.00;9.50;1868.00;-2.24;3121
213;floating_harbor;3327.00;9.50;1995.00;-0.03;3134
213;floating_harbor;3378.95;9.50;1967.95;-0.79;3170
213;floating_harbor;3317.56;9.50;1988.31;-0.71;6117
213;floating_harbor;3365.00;9.50;1868.00;-2.26;6181
213;floating_harbor;3365.00;9.50;1868.00;-2.36;9115
213;floating_harbor;3326.79;9.50;1902.70;-1.33;9162
213;floating_harbor;3391.30;9.50;1879.21;-3.39;9165
213;floating_harbor;3399.65;9.50;1958.23;-0.73;9179
213;floating_harbor;3445.95;9.50;1891.05;-2.36;9215
213;floating_harbor;3367.85;9.50;1884.10;-3.31;9217
213;floating_harbor;3450.26;9.50;1926.13;-1.11;11140
213;floating_harbor;3328.31;9.50;1977.56;-0.86;11183
215;floating_harbor;3329.84;9.50;1896.75;-0.27;86
215;floating_harbor;3356.93;9.50;1848.99;-1.43;94
215;floating_harbor;3331.94;9.50;1899.71;-1.01;3008
215;floating_harbor;3353.96;9.50;1870.23;-1.68;3189
215;floating_harbor;3349.26;9.50;1887.13;-1.11;6029
215;floating_harbor;3365.00;9.50;1844.60;-1.03;9045
215;floating_harbor;3375.95;9.50;1839.95;-0.79;9055
218;floating_harbor;3378.00;9.50;1440.00;-4.12;6445
218;floating_harbor;3412.07;9.50;1460.01;-4.57;9417
218;floating_harbor;3378.00;9.50;1440.00;-4.19;9430
227;floating_harbor;3401.21;9.50;1452.36;-2.82;3421
231;floating_harbor;3449.07;9.50;1362.01;-4.57;772
233;floating_harbor;3416.12;9.50;1391.18;-3.73;3698
234;floating_harbor;3407.05;9.50;1398.05;-3.93;717
234;floating_harbor;3393.36;9.50;1405.79;-4.39;719
234;floating_harbor;3394.87;9.50;1440.26;0.46;750
234;floating_harbor;3382.79;9.50;1430.64;0.32;6741
234;floating_harbor;3378.00;9.50;1440.00;1.50;6755
234;floating_harbor;3398.05;9.50;1452.95;0.79;6783
234;floating_harbor;3388.79;9.50;1406.36;-3.46;11668
268;floating_harbor;3485.26;9.50;837.87;-2.03;4985
269;floating_harbor;3495.95;9.50;828.95;-0.79;10777
269;floating_harbor;3505.54;9.50;824.55;0.36;10833
269;floating_harbor;3565.13;9.50;836.26;-0.46;10921
272;floating_harbor;2532.11;9.50;886.75;-4.53;4948
272;floating_harbor;2544.09;9.50;866.91;-4.56;7972
274;floating_harbor;2803.84;9.50;730.60;-2.72;10862
274;floating_harbor;2776.06;9.50;721.08;-2.99;12742
278;floating_harbor;1884.13;9.50;218.74;-2.68;1624
278;floating_harbor;1841.88;9.50;216.18;-2.55;1639
278;floating_harbor;1916.97;9.50;258.63;-1.48;4573
278;floating_harbor;1848.53;9.50;213.92;-3.66;4643
278;floating_harbor;1906.26;9.50;234.87;-2.03;7621
278;floating_harbor;1929.00;9.50;272.00;-2.08;12364
279;floating_harbor;1679.53;9.50;229.63;-4.04;5121
279;floating_harbor;1696.63;9.50;183.14;-3.34;5169
279;floating_harbor;1690.44;9.50;323.69;-3.85;5191
279;floating_harbor;1685.00;9.50;365.00;1.57;8194
279;floating_harbor;1687.00;9.50;308.00;1.57;8222
279;floating_harbor;1656.00;9.50;186.00;1.47;12954
282;floating_harbor;4978.00;9.50;1209.00;-3.42;1182
282;floating_harbor;5006.79;9.50;1252.70;-1.33;4100
282;floating_harbor;4983.74;9.50;1230.87;-4.25;4184
282;floating_harbor;5008.00;9.50;1243.00;-1.57;4188
282;floating_harbor;5007.26;9.50;1254.87;-2.03;7016
284;floating_harbor;5543.74;9.50;181.87;-4.25;1565
284;floating_harbor;5543.14;9.50;169.37;1.37;1713
284;floating_harbor;5590.00;9.50;144.60;-1.03;1801
284;floating_harbor;5553.79;9.50;105.36;-3.46;1814
284;floating_harbor;5538.05;9.50;205.95;0.79;4543
284;floating_harbor;5524.87;9.50;238.26;0.46;4615
284;floating_harbor;5578.13;9.50;186.26;-0.46;4718
284;floating_harbor;5601.95;9.50;152.05;-2.36;4748
284;floating_harbor;5550.00;9.50;128.00;1.57;4804
284;floating_harbor;5602.15;9.50;186.90;-0.17;7742
284;floating_harbor;5540.92;9.50;162.47;1.05;7783
284;floating_harbor;5578.47;9.50;113.63;-2.25;7826
284;floating_harbor;5543.00;9.50;177.00;1.57;7887
284;floating_harbor;5528.52;9.50;207.62;-3.84;10334
284;floating_harbor;5534.18;9.50;203.12;-4.12;10373
284;floating_harbor;5593.83;9.50;151.48;-1.79;10609
284;floating_harbor;5584.00;9.50;184.00;0.00;10710
284;floating_harbor;5558.79;9.50;208.64;0.32;12362
284;floating_harbor;5533.36;9.50;152.21;1.25;12604
284;floating_harbor;5549.40;9.50;131.00;-3.68;12617
285;floating_harbor;5169.83;9.50;206.52;-1.35;1611
285;floating_harbor;5130.50;9.50;121.60;-1.19;4673
285;floating_harbor;5123.00;9.50;90.00;-1.57;4763
285;floating_harbor;5135.26;9.50;125.87;-2.03;4864
285;floating_harbor;5165.00;9.50;181.00;-1.57;7450
285;floating_harbor;5148.20;9.50;151.40;-2.50;7520
285;floating_harbor;5142.86;9.50;142.63;-1.77;12406
286;floating_harbor;4517.00;9.50;838.00;-1.57;1285
286;floating_harbor;4515.86;9.50;875.63;-1.77;1300
286;floating_harbor;4474.95;9.50;808.05;-2.36;1396
286;floating_harbor;4474.00;9.50;803.40;-2.11;1423
286;floating_harbor;4434.74;9.50;806.87;-4.25;4223
286;floating_harbor;4435.00;9.50;801.00;1.57;4284
286;floating_harbor;4517.00;9.50;868.00;-1.57;4334
286;floating_harbor;4440.87;9.50;780.74;-3.61;4341
286;floating_harbor;4476.21;9.50;809.36;-2.82;4401
286;floating_harbor;4519.00;9.50;856.00;-1.57;4405
286;floating_harbor;4471.64;9.50;797.79;-1.89;7303
286;floating_harbor;4463.79;9.50;792.30;-1.82;7331
286;floating_harbor;4518.93;9.50;844.01;-1.71;10162
286;floating_harbor;4497.95;9.50;815.05;-2.36;10232
286;floating_harbor;4511.50;9.50;825.40;-1.95;12204
288;floating_harbor;4263.18;9.50;964.12;-4.12;1014
288;floating_harbor;4244.12;9.50;979.18;-3.73;1142
288;floating_harbor;4331.50;9.50;867.40;-4.33;1315
288;floating_harbor;4317.95;9.50;912.05;-2.36;1330
288;floating_harbor;4335.00;9.50;864.00;1.57;1385
288;floating_harbor;4324.18;9.50;905.12;-4.12;1403
288;floating_harbor;4265.53;9.50;962.37;0.90;3651
288;floating_harbor;4338.21;9.50;831.30;-4.47;4275
288;floating_harbor;4320.87;9.50;913.74;-3.61;4336
288;floating_harbor;4329.05;9.50;876.05;-3.93;7295
288;floating_harbor;4282.40;9.50;898.50;-3.52;7382
288;floating_harbor;4273.14;9.50;936.37;1.37;10182
288;floating_harbor;4337.00;9.50;817.00;1.57;10217
288;floating_harbor;4271.36;9.50;912.79;-4.39;10223
288;floating_harbor;4313.26;9.50;908.87;-2.03;10267
288;floating_harbor;4252.80;9.50;968.40;-3.79;12090
288;floating_harbor;4324.07;9.50;896.01;-4.57;12125
288;floating_harbor;4322.95;9.50;920.05;-2.36;12127
288;floating_harbor;4295.00;9.50;897.00;-3.14;12267
289;floating_harbor;4390.87;9.50;844.74;-3.61;1244
289;floating_harbor;4372.70;9.50;856.21;-2.90;1427
289;floating_harbor;4377.18;9.50;848.12;-4.12;4433
289;floating_harbor;4374.21;9.50;859.30;-4.47;7225
289;floating_harbor;4403.00;9.50;836.00;-3.14;7292
290;floating_harbor;2739.37;9.50;1240.86;-0.20;4199
290;floating_harbor;2748.00;9.50;1243.00;0.00;7215
290;floating_harbor;2695.00;9.50;1225.00;-3.87;9945
290;floating_harbor;2702.27;9.50;1237.92;1.29;10113
290;floating_harbor;2733.60;9.50;1244.00;-0.54;12087
293;floating_harbor;3468.59;9.50;905.19;-4.30;1920
293;floating_harbor;3472.05;9.50;869.13;-4.59;10752
294;floating_harbor;3723.83;9.50;981.48;-1.79;1947
294;floating_harbor;3653.21;9.50;915.36;-2.82;2103
294;floating_harbor;3698.30;9.50;1049.53;-0.66;4993
294;floating_harbor;3698.70;9.50;945.99;-1.86;8002
294;floating_harbor;3743.82;9.50;1012.57;-1.34;8020
296;floating_harbor;2560.11;9.50;835.75;-4.53;12747
297;floating_harbor;2949.00;9.50;705.00;-1.57;1903
298;floating_harbor;2629.24;9.50;749.02;-4.11;7959
300;floating_harbor;1891.05;9.50;296.05;-3.93;4457
300;floating_harbor;1972.73;9.50;306.08;-1.85;10347
300;floating_harbor;1917.85;9.50;283.10;-3.31;10362
300;floating_harbor;1929.00;9.50;272.00;-2.45;10502
303;floating_harbor;1535.09;9.50;794.76;1.00;2156
303;floating_harbor;1571.88;9.50;721.60;-4.21;5190
303;floating_harbor;1557.09;9.50;747.24;-4.15;8199
303;floating_harbor;1584.74;9.50;693.87;-4.25;12983
304;floating_harbor;1552.60;9.50;986.80;-2.21;1633
304;floating_harbor;1527.47;9.50;1022.08;-0.52;4611
304;floating_harbor;1537.40;9.50;1017.00;0.54;4624
304;floating_harbor;1567.18;9.50;1008.12;-4.12;7630
305;floating_harbor;1548.29;9.50;821.18;0.74;5120
305;floating_harbor;1549.00;9.50;874.00;1.57;8047
306;floating_harbor;1593.24;9.50;928.98;0.97;7936
307;floating_harbor;1787.52;9.50;1038.83;-0.22;7968
307;floating_harbor;1748.05;9.50;1042.95;0.79;8113
307;floating_harbor;1860.40;9.50;1008.16;-1.99;10767
307;floating_harbor;1834.88;9.50;1033.82;-0.59;10823
308;floating_harbor;1822.18;9.50;1150.88;0.98;4450
309;floating_harbor;1947.37;9.50;971.99;-0.05;10906
312;floating_harbor;1459.05;9.50;1128.95;0.79;2031
312;floating_harbor;1441.29;9.50;1130.18;-0.49;8017
313;floating_harbor;1385.08;9.50;1085.27;-3.42;10886
314;floating_harbor;1399.18;9.50;1083.12;-4.12;12823
315;floating_harbor;1600.05;9.50;1186.05;-3.93;1550
315;floating_harbor;1596.07;9.50;1231.70;-0.62;4476
315;floating_harbor;1535.00;9.50;1200.00;-2.15;4600
315;floating_harbor;1552.30;9.50;1216.21;-3.39;7451
315;floating_harbor;1588.05;9.50;1198.05;-3.93;7546
315;floating_harbor;1638.60;9.50;1184.50;-2.76;7590
315;floating_harbor;1519.30;9.50;1229.21;-3.39;7622
315;floating_harbor;1567.79;9.50;1211.36;-3.46;10374
315;floating_harbor;1529.05;9.50;1223.05;-3.93;10498
316;floating_harbor;1499.54;9.50;1001.45;-3.50;12878
316;floating_harbor;1477.88;9.50;1021.60;-4.21;13087
317;floating_harbor;1504.82;9.50;1052.43;-1.80;1988
317;floating_harbor;1508.83;9.50;1083.48;-1.79;2075
318;floating_harbor;1658.14;9.50;1186.37;1.37;1594
318;floating_harbor;1650.87;9.50;1156.74;-3.61;1635
319;floating_harbor;1704.88;9.50;1194.82;-0.59;4598
319;floating_harbor;1695.52;9.50;1151.17;-2.92;7632
319;floating_harbor;1720.70;9.50;1157.21;-2.90;7660
327;floating_harbor;4717.00;9.50;846.00;-2.36;1221
327;floating_harbor;4708.00;9.50;893.00;-1.57;1288
327;floating_harbor;4671.00;9.50;893.00;1.57;7275
327;floating_harbor;4688.40;9.50;877.50;-3.52;7323
327;floating_harbor;4681.79;9.50;876.36;-3.46;7351
327;floating_harbor;4715.08;9.50;889.47;-1.05;10236
327;floating_harbor;4659.00;9.50;887.00;1.36;10265
331;floating_harbor;1988.00;9.50;1714.00;-1.35;7758
331;floating_harbor;1875.00;9.50;1693.00;-4.30;7788
331;floating_harbor;1961.62;9.50;1673.52;-4.02;12505
331;floating_harbor;1942.00;9.50;1660.00;-2.99;12680
332;floating_harbor;1882.00;9.50;1868.00;-2.10;1426
332;floating_harbor;1882.00;9.50;1868.00;0.50;4720
333;floating_harbor;4525.00;9.50;685.00;-0.17;1208
333;floating_harbor;4663.13;9.50;719.74;-2.68;1306
333;floating_harbor;4534.30;9.50;679.01;1.28;4216
333;floating_harbor;4633.21;9.50;763.64;-0.32;4282
333;floating_harbor;4564.24;9.50;702.43;0.40;4396
333;floating_harbor;4606.21;9.50;731.64;-0.32;7371
333;floating_harbor;4589.79;9.50;727.64;0.32;7387
333;floating_harbor;4645.95;9.50;753.95;-0.79;10143
333;floating_harbor;4652.95;9.50;744.95;-0.79;10199
333;floating_harbor;4611.18;9.50;744.88;0.98;10212
333;floating_harbor;4657.00;9.50;720.40;-2.11;10240
333;floating_harbor;4577.40;9.50;718.00;0.54;10285
333;floating_harbor;4603.53;9.50;736.37;0.90;12171
333;floating_harbor;4655.64;9.50;712.79;-1.89;12228
333;floating_harbor;4537.21;9.50;687.70;1.33;12283
334;floating_harbor;4651.26;9.50;655.87;-2.03;1252
334;floating_harbor;4506.57;9.50;631.24;-4.31;1316
334;floating_harbor;4644.26;9.50;699.13;-1.11;1404
334;floating_harbor;4626.73;9.50;602.08;-1.85;1416
334;floating_harbor;4500.14;9.50;653.37;1.37;4279
334;floating_harbor;4539.13;9.50;595.74;-2.68;4409
334;floating_harbor;4544.80;9.50;594.40;-3.79;7227
334;floating_harbor;4653.93;9.50;675.99;-1.43;7231
334;floating_harbor;4595.30;9.50;580.21;-3.39;7296
334;floating_harbor;4644.95;9.50;703.87;-1.45;7415
334;floating_harbor;4579.08;9.50;589.27;-3.42;10138
334;floating_harbor;4624.64;9.50;589.79;-1.89;10178
334;floating_harbor;4650.00;9.50;628.00;-3.14;10181
334;floating_harbor;4641.82;9.50;627.12;-2.16;10237
334;floating_harbor;4516.27;9.50;621.08;-4.43;10282
334;floating_harbor;4567.46;9.50;590.45;-2.78;10310
334;floating_harbor;4652.96;9.50;686.77;-1.46;10325
334;floating_harbor;4584.87;9.50;589.74;-3.61;12110
334;floating_harbor;4503.62;9.50;674.48;0.88;12129
334;floating_harbor;4646.50;9.50;642.40;-1.95;12196
334;floating_harbor;4629.82;9.50;620.12;-2.16;12225
334;floating_harbor;4648.00;9.50;709.00;-1.57;12243
334;floating_harbor;4629.00;9.50;621.60;-1.03;12252
335;floating_harbor;4560.82;9.50;514.12;-2.16;1209
335;floating_harbor;4500.21;9.50;552.64;-0.32;1386
335;floating_harbor;4451.00;9.50;543.00;1.57;1398
335;floating_harbor;4531.79;9.50;550.64;0.32;1413
335;floating_harbor;4482.15;9.50;524.10;-2.98;1425
335;floating_harbor;4588.00;9.50;549.00;-0.79;4306
335;floating_harbor;4551.21;9.50;548.64;-0.32;4390
335;floating_harbor;4503.37;9.50;519.14;-2.94;4434
335;floating_harbor;4573.00;9.50;534.00;-1.57;4608
335;floating_harbor;4489.00;9.50;520.00;-3.14;4621
335;floating_harbor;4506.63;9.50;547.86;0.20;7223
335;floating_harbor;4475.70;9.50;560.79;-0.24;7381
335;floating_harbor;4517.00;9.50;518.00;-3.14;7642
335;floating_harbor;4598.70;9.50;509.93;-2.19;7654
335;floating_harbor;4533.00;9.50;513.00;-3.14;10135
335;floating_harbor;4452.40;9.50;557.20;0.93;10279
335;floating_harbor;4460.00;9.50;535.00;1.57;10307
335;floating_harbor;4574.08;9.50;533.47;-1.05;10479
335;floating_harbor;4487.70;9.50;558.79;-0.24;12249
335;floating_harbor;4522.85;9.50;546.90;0.17;12277
336;floating_harbor;4366.50;9.50;735.40;-4.33;1291
336;floating_harbor;4375.18;9.50;702.12;-4.12;1376
336;floating_harbor;4428.00;9.50;719.00;-1.57;4355
336;floating_harbor;4429.86;9.50;689.37;-1.37;4367
336;floating_harbor;4377.00;9.50;695.00;1.09;4412
336;floating_harbor;4410.79;9.50;667.36;-3.46;4424
336;floating_harbor;4408.48;9.50;748.38;-0.69;7329
336;floating_harbor;4367.00;9.50;723.40;-4.17;7342
336;floating_harbor;4426.00;9.50;712.60;-1.03;7399
336;floating_harbor;4401.40;9.50;672.50;-3.52;7427
336;floating_harbor;4380.74;9.50;689.87;-4.25;10297
336;floating_harbor;4435.95;9.50;669.05;-2.36;10313
336;floating_harbor;4435.00;9.50;677.00;-0.06;12113
336;floating_harbor;4363.36;9.50;743.79;-4.39;12144
336;floating_harbor;4411.15;9.50;743.90;-0.17;12199
336;floating_harbor;4368.36;9.50;714.79;-4.39;12215
336;floating_harbor;4427.83;9.50;698.52;-1.35;12271
338;floating_harbor;2749.21;9.50;1560.30;-4.47;3369
338;floating_harbor;2722.00;9.50;1552.00;-4.36;6378
339;floating_harbor;3216.18;9.50;1297.88;0.98;4112
339;floating_harbor;3215.00;9.50;1272.00;-4.07;7130
339;floating_harbor;3226.00;9.50;1270.40;-4.17;10038
340;floating_harbor;3255.40;9.50;1336.50;0.38;947
340;floating_harbor;3255.74;9.50;1338.13;1.11;3851
340;floating_harbor;3210.00;9.50;1318.00;1.57;6864
340;floating_harbor;3218.14;9.50;1312.63;-4.51;9799
340;floating_harbor;3238.00;9.50;1335.00;-1.23;9887
340;floating_harbor;3238.00;9.50;1335.00;1.27;11867
341;floating_harbor;3213.87;9.50;1325.74;-3.61;849
341;floating_harbor;3250.50;9.50;1358.60;-1.19;922
341;floating_harbor;3236.95;9.50;1333.05;-2.36;3879
342;floating_harbor;3290.60;9.50;1260.80;-2.21;1005
342;floating_harbor;3285.26;9.50;1252.87;-2.03;1119
342;floating_harbor;3230.74;9.50;1264.87;-4.25;9941
342;floating_harbor;3252.00;9.50;1256.00;-3.14;10122
344;floating_harbor;3363.05;9.50;1260.05;-3.93;806
345;floating_harbor;3292.63;9.50;1257.14;-3.34;1122
345;floating_harbor;3301.10;9.50;1255.85;-4.55;4008
345;floating_harbor;3340.95;9.50;1251.05;-2.36;4124
345;floating_harbor;3298.80;9.50;1255.40;-3.79;4127
345;floating_harbor;3323.00;9.50;1244.00;-3.14;7026
345;floating_harbor;3344.92;9.50;1254.27;-2.86;10056
347;floating_harbor;3291.00;9.50;1351.00;0.00;904
347;floating_harbor;3260.00;9.50;1349.00;1.41;11811
347;floating_harbor;3298.40;9.50;1357.50;0.38;11866
214;floating_harbor;3430.05;9.50;1849.95;0.79;312
214;floating_harbor;3407.70;9.50;1855.01;-1.28;3080
214;floating_harbor;3392.63;9.50;1836.86;0.20;3092
214;floating_harbor;3424.77;9.50;1853.96;-0.11;3168
214;floating_harbor;3426.03;9.50;1857.30;-4.61;3338
214;floating_harbor;3465.00;9.50;1896.00;0.64;9041
214;floating_harbor;3392.42;9.50;1837.39;1.22;9248
214;floating_harbor;3384.92;9.50;1836.73;-0.28;11038
295;floating_harbor;2992.12;9.50;551.20;-4.14;10968
44;floating_harbor;3102.50;9.50;1341.60;1.19;3884
44;floating_harbor;3104.18;9.50;1352.12;-4.12;9780
44;floating_harbor;3103.74;9.50;1325.87;-4.25;11767
44;floating_harbor;3102.74;9.50;1350.13;1.11;13255
115;floating_harbor;3029.00;9.50;1261.00;-3.14;1009
115;floating_harbor;3036.21;9.50;1293.64;-0.32;1156
115;floating_harbor;3020.63;9.50;1293.86;0.20;3857
115;floating_harbor;3048.64;9.50;1278.21;-1.25;4014
115;floating_harbor;3048.00;9.50;1289.00;-0.98;4159
115;floating_harbor;3008.21;9.50;1272.36;-2.82;7059
115;floating_harbor;3013.87;9.50;1266.74;-3.61;7147
115;floating_harbor;3017.60;9.50;1295.50;-0.38;10074
115;floating_harbor;3044.88;9.50;1257.18;-2.55;13256
